Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
GSM1297045	0	0.0633056476938541	0.202071801522979	0.122027094069065	0	0.113042847480971	0	0	0.119631353965076	0	0	0.0350481212359083	0.074308426252011	0	0.0372669147119693	0.088617617895078	0.0591834879463363	0	0.0490997839869951	0.0349720551926663	0.00142484804709065	0	0.031	0.189273936013047	1.01315020068975
GSM1297046	0	0.0327223823604528	0.130107895143006	0.0527855108930068	0	0.067555945769443	0.0718196868411003	0	0.0239500997146976	0	0	0.019856504686122	0.0647309967217725	0.134881093757757	0.0830451559001905	0.111167009073177	0.0418830623907104	0.0393615630723794	0.0580803537209603	0	0.0293166294302261	0.0387361105249982	0.001	0.348850096672855	0.937529942137225
GSM1297047	0	0.0483906982705157	0.16467357759439	0.115297417806352	0	0.035616992589885	0	0	0.16622210209009	0	0	0.0343103287672218	0.0955820934669332	0	0.0576316962062656	0.0593769677843405	0.119134882287837	0	0.0193531092443033	0.0844101338918666	0	0	0.548	0.0255024108413606	1.07306456100541
GSM1297048	0.0261815990892518	0.0655336686670949	0.192389750988967	0.146912864305421	0	0	0.0443200650119146	0	0.106103303897959	0	0	0.0381197902438749	0.0407233763556177	0.0606913572430024	0.104336911327715	0.111095055475663	0	0	0.0635922573935183	0	0	0	0	0.559035320988502	0.834868512401931
GSM1297049	0	0.013541781201905	0.111402539276799	0.211549962979554	0	0.00688747961622013	0	0.00787114285538696	0.204804053902836	0	0	0.0704311221176184	0.114011843386139	0.0279767308163465	0.0369186113348238	0.0626141456611665	0	0	0	0.131990586851205	0	0	0.541	0.0262021663731521	1.09238130961978
GSM1297050	0	0.0924735394403708	0.210999749293927	0.0899096334359848	0	0.0214770615800911	0.0099402629180271	0	0.0891166080266497	0	0	0.0466485649756923	0.0189974512921392	0	0.146118126770932	0.15493568654539	0.00921606855917407	0	0.0769077531794718	0	0.0332594939821494	0	0	0.522138956680703	0.853127622914899
GSM1297051	0	0	0.176149780285353	0.149018781999071	0	0.119501063197563	0	0	0.0520945048216382	0	0	0.0613501525992828	0.0621106753589712	0	0.0200781430902633	0.121592786128596	0	0	0.151703895278813	0	0.0864002172404488	0	0.001	0.350311681938258	0.938022919327414
GSM1297052	0	0.0242188229057489	0.166335128107575	0.0555740990568328	0.0624176712683434	0.0242801599923231	0	0	0.0559119474692103	0	0	0.00923629876834637	0.0270973647968708	0.178416106995549	0.0896641048621675	0.230887367293983	0.013824885768664	0	0	0.0621360427143853	0	0	0.001	0.375705981971909	0.929489562499135
GSM1297053	0	0.102759953819336	0.0646845091169669	0.1462345703458	0	0.00243620537507387	0	0	0.102010667718552	0.0303607551754011	0	0.0738359770770276	0.0568700340932117	0	0.010841149044538	0.165617920438086	0	0.00592021236871937	0.141685996505914	0	0.0967420489213728	0	0	0.410876941864784	0.910911145628336
GSM1297054	0	0.0576838640740193	0.0985767914872902	0.126564354932822	0	0	0.0691211820932358	0.0339373730007185	0.0592394024656353	0	0	0.0467988216639355	0.0388568449253892	0.0672040104149059	0.15091065934803	0.113938254860848	0.0209231757163326	0	0.116245265016838	0	0	0	0.016	0.219411108132071	0.995757515313547
